300,,,,,,
356,建設,飛島建設(株)【東証一部上場】,1341名（2018年4月1日現在）,東京都港区港南1-8-15　Wビル5階,108-0075東京都港区港南1-8-15　Wビル5階人事部採用担当TEL:03-6455-8307（直通）,http://www.tobishima.co.jp/recruit_134/index.html
357,,,,,,
358,,,,,,
359,,,,,,
360,,,,,,
361,,,,,,
362,,,,,,
363,,,,,,
364,,,,,,
365,,,,,,
366,化学,ライオン(株),連結：7075名　個別：2550名（2017年12月31日現在）,東京都墨田区本所1-3-7,(営業・スタッフ職)〒130-8644　東京都墨田区本所1-3-7人事部　採用担当hrsaiyo@lion.co.jp(研究職)〒132-0035　東京都江戸川区平井7-2-1研究開発本部　採用担当rdinfo@lion.co.jp(生産技術職)〒130-8644　東京都墨田区本所1-3-7生産管理部　採用担当seihon@lion.co.jp ,【ライオン(株)　新卒採用HP】https://www.lion.co.jp/ja/company/recruit/graduate/【ライオン(株)HP】http://www.lion.co.jp/ja/
367,,,,,,
368,,,,,,
369,機械,日立建機(株),23925名（連結）  4072名（単独）※2018年3月時点,東京都台東区東上野2-16-1,〒110-0015東京都台東区東上野2-16-1人事部 採用チームTEL:03-5826-8180,https://www.hitachicm.com/global/jp/recruit/newgraduate/
370,,,,,,
371,,,,,,
372,,,,,,
373,証券,三菱UFJモルガン・スタンレー証券(株),5243名（2018年3月31日現在）,東京都千代田区大手町1-9-2　大手町フィナンシャルシティ グランキューブ,三菱UFJモルガン・スタンレー証券採用事務局 TEL:0120-606-577（平日10：00～18：00）本社所在地：〒100-8127 東京都千代田区大手町1-9-2　大手町フィナンシャルシティ　グランキューブ（地下鉄でお越しの場合）東京メトロ 千代田線「大手町駅」C2c出口より直結東京メトロ 丸ノ内線「大手町駅」A1出口より徒歩3分東京メトロ 半蔵門線「大手町駅」E1出口より徒歩5分,
374,百貨店,(株)近鉄百貨店,社員1796名(2018年2月末現在),大阪市阿倍野区阿倍野筋1-1-43,(株)近鉄百貨店〒545-8545大阪市阿倍野区阿倍野筋1-1-43 あべのハルカス36階総務本部　人事部(採用担当) TEL:06-6655-7082,http://www.d-kintetsu.co.jp/corporate/saiyo/index.html
375,,,,,,
376,,,,,,
377,,,,,,
379,,,,,,
380,鉄道,小田急電鉄(株),3726名（2018年8月1日現在）,東京都新宿区西新宿1-8-3,採用に関するお問い合わせ等は、下記連絡先までお願いいたします。お気軽にお問い合わせください。小田急電鉄(株) 人事部　採用・能力開発担当〒160-8309　東京都新宿区西新宿1-8-3TEL:03-3349-2075（受付時間は平日の10:00～17:30）,【小田急電鉄採用HP】https://www.odakyu.jp/recruit/shinsotsu/
381,農業協同組合（JA金融機関含む）,全国農業協同組合連合会（JA全農）,7446名（2018年3月31日現在）,,〒100-6832 東京都千代田区大手町1-3-1 JAビル人事部　採用担当TEL:03-6271-8123,http://zennoh-recruit.jp/
382,,,,,,
383,食品,サッポロビール(株),単体：2079名（男性：1706名、女性373名）（2017年12月現在）,東京都渋谷区恵比寿4-20-1（恵比寿ガーデンプレイス内）,〒150-8522東京都渋谷区恵比寿4-20-1（恵比寿ガーデンプレイス内）サッポロビール(株)TEL：03-5423-2070人事部　採用担当宛,http://www.sapporobeer.jp/recruit/
384,,,,,,
385,,,,,,
386,非鉄金属,日本軽金属(株),1897名［2018年3月31日時点］,東京都品川区東品川2-2-20天王洲オーシャンスクエア,〒140-8628東京都品川区東品川2-2-20　天王洲オーシャンスクエア日本軽金属(株)　人事部採用担当TEL:03-5461-9245FAX:03-5461-9299,http://www.nikkeikin.co.jp/
387,商社（薬品・化粧品）,(株)スズケン【東証一部上場】,連結：15816名（2018年3月）単体：4474名　（2018年3月）,愛知県名古屋市東区東片端町8番地,〒461-8701 愛知県名古屋市東区東片端町8番地　担当：人材開発部　広瀬・樋口・森本・酒井 電話：052-950-6301（直通）,https://www.suzuken.co.jp/
388,機械,ヤンマー(株),単体：3694名（2018年3月期）連結：19642名（2018年3月期）,大阪市北区茶屋町1-32　YANMAR FLYING-Y BUILDING,〒530-8311　大阪市北区茶屋町1-32　YANMAR FLYING-Y BUILDINGヤンマー(株)　人事労政部　採用グループTEL:06-6376-6525（採用直通）,https://www.yanmar.com/jp/
389,,,,,,
390,,,,,,
391,,,,,,
392,食品,日本水産(株)（ニッスイ）,1158名（2018年3月）,東京都港区西新橋1-3-1　西新橋スクエア,ニッスイ採用センター〒169-8799　東京都新宿区大久保3-14-8　新宿北郵便局留TEL:03-6233-2242,http://www.nissui.co.jp/recruit/index.html
393,,,,,,
394,,,,,,
395,化学,三菱ガス化学(株),2290名（2018年3月末、単体）,東京都千代田区丸の内2-5-2　三菱ビル,〒100-8324東京都千代田区丸の内2-5-2　三菱ビル三菱ガス化学(株)総務人事センター人事グループ　採用担当TEL:03-3283-5073FAX:03-3283-5183,http://www.mgc.co.jp/employ/
396,商社（複合）,日通商事(株)【日本通運グループ】,2382名（2018年3月末時点）男性1983名、女性399名,東京都港区海岸1-14-22,〒105-8338東京都港区海岸1-14-22人事部　採用担当TEL:0120-37-2242（固定電話から）TEL:03-6734-8333（携帯電話から）,http://www.nittsushoji.co.jp/kigyou/recruit/index.html
397,繊維,グンゼ(株),連結　6754名（2018年3月期）,大阪市北区梅田2-5-25　ハービスOSAKA　オフィスタワー22階,大阪／〒530-0001大阪市北区梅田2-5-25　ハービスOSAKA　オフィスタワー22階人事総務部　人財開発室TEL:06-6348-1322（人財開発室直通）,http://www.gunze.co.jp/
398,建設,(株)奥村組【東証一部上場】,1967名（2018年3月末現在）,大阪府大阪市阿倍野区松崎町2-2-2,【大阪本社】〒545-8555 大阪市阿倍野区松崎町2-2-2 　　 　　 【TEL】06-6625-1516　　　　　　　 【採用担当】管理本部　人事総務部　人事課中尾 隆一・西出亮輔・成瀬雄介・門倉洋平・杉本怜奈,http://www.okumuragumi.co.jp/
399,,,,,,
